Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Sales_Channel,Category,Sub_Category,Unit_Price,Quantity,Discount , Discount_Amount  , Gross_Revenue  ,Net_Revenue,COGS,Gross_Profit,Shipping_Method,Shipping_Cost,Days_to_Ship,Payment_Method,Is_Returned,Return_Reason,Customer_Rating
ORD-100442,2/9/2024,CUST-03380,New,South,Texas,Online,Sports & Outdoors,Team Sports,212.16,2,0.05,21.22,424.32,403.1,203.67,199.43,Standard,4.99,5,Credit Card,No,,3
ORD-100443,6/21/2023,CUST-01171,Loyal,Central,Ohio,Online,Home & Garden,Bedding,502.23,1,0.1,50.22,502.23,452.01,251.12,200.89,Free Shipping,0,7,Credit Card,No,,3
ORD-100444,2/2/2024,CUST-07511,New,Central,Missouri,Mobile App,Home & Garden,Lighting,129.98,1,0.05,6.5,129.98,123.48,64.99,58.49,Free Shipping,0,9,Credit Card,No,,5
ORD-100445,1/23/2023,CUST-05784,Loyal,East,Pennsylvania,Online,Books,Non-Fiction,45.2,1,0,0,45.2,45.2,17.18,28.02,Free Shipping,0,10,PayPal,No,,2
ORD-100446,11/8/2024,CUST-05053,Loyal,West,Washington,Online,Clothing,Accessories,102.64,2,0.1,20.53,205.28,184.75,86.22,98.53,Overnight,24.99,1,Credit Card,No,,3
ORD-100447,3/21/2024,CUST-02100,Returning,West,Nevada,In-Store,Sports & Outdoors,Cycling,344.43,1,0.07,24.11,344.43,320.32,165.33,154.99,Express,12.99,3,Cash,No,,
ORD-100448,5/22/2024,CUST-04618,New,West,Nevada,Online,Food & Beverage,Organic,22.52,2,0,0,45.04,45.04,24.77,20.27,Standard,4.99,3,Debit Card,No,,4
ORD-100449,7/21/2022,CUST-07104,Loyal,East,New York,In-Store,Clothing,Men's Tops,165.87,2,0,0,331.74,331.74,139.33,192.41,Standard,4.99,7,Credit Card,No,,5
ORD-100450,9/6/2023,CUST-07235,New,West,Nevada,Mobile App,Books,Educational,47.95,3,0,0,143.85,143.85,54.66,89.19,Overnight,24.99,1,PayPal,No,,
ORD-100451,8/17/2024,CUST-04593,VIP,North,Michigan,Mobile App,Food & Beverage,Supplements,38.74,2,0,0,77.48,77.48,42.61,34.87,Express,12.99,2,Debit Card,No,,
ORD-100452,12/28/2023,CUST-05649,New,West,Nevada,Mobile App,Clothing,Jackets,160.28,4,0,0,641.12,641.12,269.27,371.85,Express,12.99,3,PayPal,No,,5
ORD-100453,3/11/2024,CUST-04698,New,West,California,In-Store,Toys,Board Games,132.48,1,0,0,132.48,132.48,59.62,72.86,Express,12.99,2,Credit Card,No,,
ORD-100454,1/18/2023,CUST-04019,Returning,West,Oregon,Online,Sports & Outdoors,Fitness,245.37,1,0.07,17.18,245.37,228.19,117.78,110.41,Express,12.99,1,Credit Card,No,,
ORD-100455,5/6/2024,CUST-04889,Returning,West,Washington,Online,Food & Beverage,Snacks,16.9,2,0,0,33.8,33.8,18.59,15.21,Overnight,24.99,1,Credit Card,No,,4
ORD-100456,7/1/2024,CUST-05719,Loyal,Central,Ohio,In-Store,Clothing,Jackets,22.22,1,0.1,2.22,22.22,20,9.33,10.67,Express,12.99,2,Cash,No,,5
ORD-100457,12/25/2022,CUST-04223,New,Central,Missouri,In-Store,Home & Garden,Kitchen,425.2,1,0.05,21.26,425.2,403.94,212.6,191.34,Express,12.99,3,Cash,No,,4
ORD-100458,3/21/2023,CUST-03670,New,Central,Illinois,Phone Order,Food & Beverage,Organic,35.75,1,0,0,35.75,35.75,19.66,16.09,Free Shipping,0,7,Credit Card,Yes,Defective,
ORD-100459,3/28/2024,CUST-04803,New,North,Minnesota,Online,Sports & Outdoors,Team Sports,231.01,1,0.05,11.55,231.01,219.46,110.88,108.58,Overnight,24.99,1,PayPal,No,,3
ORD-100460,2/6/2022,CUST-06549,New,East,New York,In-Store,Clothing,Women's Tops,65.54,1,0,0,65.54,65.54,27.53,38.01,Free Shipping,0,5,Debit Card,No,,4
ORD-100461,12/6/2024,CUST-02652,New,West,Oregon,Online,Books,Fiction,47,1,0,0,47,47,17.86,29.14,Standard,4.99,5,Debit Card,No,,5
ORD-100462,5/10/2022,CUST-06134,Loyal,South,Florida,Online,Sports & Outdoors,Fitness,105.55,1,0.1,10.55,105.55,95,50.66,44.34,Standard,4.99,4,Debit Card,No,,
ORD-100463,10/25/2023,CUST-03281,New,West,Oregon,Online,Home & Garden,Furniture,396.96,1,0,0,396.96,396.96,198.48,198.48,Overnight,24.99,1,Credit Card,No,,4
ORD-100464,12/18/2022,CUST-06682,Loyal,Central,Indiana,Phone Order,Clothing,Men's Tops,39.58,1,0.1,3.96,39.58,35.62,16.62,19,Free Shipping,0,5,PayPal,No,,5
ORD-100465,7/8/2024,CUST-02016,New,South,Louisiana,In-Store,Toys,Puzzles,70.74,2,0.05,7.07,141.48,134.41,63.67,70.74,Express,12.99,2,Gift Card,No,,
ORD-100466,2/18/2023,CUST-03692,VIP,South,Texas,Online,Home & Garden,Garden Tools,97.86,1,0.15,14.68,97.86,83.18,48.93,34.25,Express,12.99,1,PayPal,Yes,Changed Mind,4
ORD-100467,11/10/2023,CUST-06894,New,Central,Illinois,Mobile App,Clothing,Women's Tops,56.14,3,0.05,8.42,168.42,160,70.74,89.26,Overnight,24.99,1,PayPal,No,,2
ORD-100468,4/17/2022,CUST-05156,Loyal,South,Texas,Online,Home & Garden,Kitchen,65.33,2,0,0,130.66,130.66,65.33,65.33,Standard,4.99,4,Debit Card,No,,
ORD-100469,9/13/2023,CUST-04262,New,West,Washington,Online,Books,Self-Help,23.85,1,0.05,1.19,23.85,22.66,9.06,13.6,Free Shipping,0,8,PayPal,No,,3
ORD-100470,5/25/2024,CUST-04715,New,Central,Kansas,Online,Clothing,Footwear,67.39,2,0.05,6.74,134.78,128.04,56.61,71.43,Express,12.99,1,PayPal,No,,3
ORD-100471,10/22/2024,CUST-06251,Returning,West,Nevada,Mobile App,Beauty,Fragrance,118.62,1,0.07,8.3,118.62,110.32,47.45,62.87,Express,12.99,1,Gift Card,No,,
ORD-100472,6/12/2024,CUST-04473,New,Central,Missouri,In-Store,Books,Educational,38.89,1,0,0,38.89,38.89,14.78,24.11,Standard,4.99,4,Credit Card,No,,5
ORD-100473,7/21/2024,CUST-01756,New,South,Louisiana,In-Store,Home & Garden,Bedding,393.74,4,0,0,1574.96,1574.96,787.48,787.48,Standard,4.99,4,PayPal,No,,4
ORD-100474,5/24/2024,CUST-06960,Returning,Central,Kansas,In-Store,Books,Educational,44.51,1,0.07,3.12,44.51,41.39,16.91,24.48,Express,12.99,3,Debit Card,No,,4
ORD-100475,9/23/2023,CUST-03362,Returning,West,California,Online,Electronics,Smartphones,966.29,1,0,0,966.29,966.29,599.1,367.19,Express,12.99,3,PayPal,No,,
ORD-100476,7/11/2024,CUST-04348,New,South,Texas,In-Store,Sports & Outdoors,Camping,212.3,4,0,0,849.2,849.2,407.62,441.58,Free Shipping,0,5,Apple Pay,No,,
ORD-100477,7/21/2023,CUST-03179,Loyal,North,Montana,Online,Clothing,Footwear,154.07,1,0.1,15.41,154.07,138.66,64.71,73.95,Standard,4.99,7,Debit Card,No,,
ORD-100478,12/1/2024,CUST-03810,Returning,West,Nevada,Mobile App,Food & Beverage,Supplements,79.95,3,0.07,16.79,239.85,223.06,131.92,91.14,Overnight,24.99,1,Debit Card,No,,2
ORD-100479,1/7/2022,CUST-07676,New,South,Texas,In-Store,Food & Beverage,Organic,23.63,1,0.05,1.18,23.63,22.45,13,9.45,Overnight,24.99,1,Apple Pay,No,,5
ORD-100480,2/4/2022,CUST-03853,Loyal,East,Massachusetts,Online,Beauty,Skincare,57.06,4,0.1,22.82,228.24,205.42,91.3,114.12,Free Shipping,0,9,Debit Card,No,,5
ORD-100481,2/4/2023,CUST-05495,New,Central,Kansas,Online,Home & Garden,Lighting,592.58,1,0.05,29.63,592.58,562.95,296.29,266.66,Free Shipping,0,6,Debit Card,No,,4
ORD-100482,7/3/2022,CUST-06891,Returning,North,Wisconsin,Mobile App,Clothing,Jackets,62.65,1,0.07,4.39,62.65,58.26,26.31,31.95,Standard,4.99,7,Credit Card,No,,
ORD-100483,10/4/2024,CUST-06877,Returning,South,Louisiana,Mobile App,Clothing,Footwear,152.44,2,0.07,21.34,304.88,283.54,128.05,155.49,Standard,4.99,4,Debit Card,No,,4
ORD-100484,8/25/2022,CUST-05692,New,North,Minnesota,Online,Books,Fiction,23.43,3,0.05,3.51,70.29,66.78,26.71,40.07,Free Shipping,0,9,Debit Card,No,,
ORD-100485,1/24/2023,CUST-05839,New,East,New Jersey,Mobile App,Toys,Educational,54.53,1,0.05,2.73,54.53,51.8,24.54,27.26,Overnight,24.99,1,Cash,No,,
ORD-100486,7/22/2024,CUST-03622,Loyal,East,Pennsylvania,In-Store,Home & Garden,Lighting,199.15,5,0,0,995.75,995.75,497.88,497.87,Standard,4.99,4,Apple Pay,No,,4
ORD-100487,2/11/2024,CUST-07357,New,South,Florida,Mobile App,Electronics,Tablets,273.77,1,0,0,273.77,273.77,169.74,104.03,Overnight,24.99,1,Cash,No,,5
ORD-100488,11/23/2023,CUST-02598,New,East,Massachusetts,Online,Home & Garden,Garden Tools,426.63,1,0,0,426.63,426.63,213.31,213.32,Overnight,24.99,1,Debit Card,No,,5
ORD-100489,7/26/2024,CUST-07130,New,South,Alabama,In-Store,Home & Garden,Lighting,133.47,2,0,0,266.94,266.94,133.47,133.47,Standard,4.99,4,Credit Card,No,,
ORD-100490,12/11/2022,CUST-05861,VIP,East,Massachusetts,Online,Food & Beverage,Snacks,37.53,1,0.15,5.63,37.53,31.9,20.64,11.26,Overnight,24.99,1,Credit Card,No,,
ORD-100491,12/20/2022,CUST-04009,New,North,North Dakota,Mobile App,Beauty,Fragrance,11.27,1,0,0,11.27,11.27,4.51,6.76,Overnight,24.99,1,PayPal,No,,3
ORD-100492,9/9/2024,CUST-02025,Loyal,Central,Ohio,Online,Books,Fiction,12.17,1,0.1,1.22,12.17,10.95,4.62,6.33,Standard,4.99,3,Gift Card,No,,
ORD-100493,12/21/2024,CUST-06395,New,Central,Kansas,In-Store,Home & Garden,Lighting,540.6,1,0.05,27.03,540.6,513.57,270.3,243.27,Free Shipping,0,6,PayPal,No,,5
ORD-100494,2/27/2023,CUST-03978,VIP,Central,Indiana,Mobile App,Home & Garden,Furniture,580.43,1,0.15,87.06,580.43,493.37,290.21,203.16,Express,12.99,3,Credit Card,No,,
ORD-100495,12/29/2024,CUST-02719,Returning,West,Oregon,In-Store,Home & Garden,Lighting,418.99,2,0,0,837.98,837.98,418.99,418.99,Express,12.99,3,Gift Card,Yes,Wrong Size,5
ORD-100496,3/19/2023,CUST-02337,New,South,Louisiana,Online,Beauty,Hair Care,54,1,0,0,54,54,21.6,32.4,Express,12.99,3,Debit Card,No,,4
ORD-100497,7/6/2023,CUST-04552,New,Central,Kansas,In-Store,Sports & Outdoors,Cycling,186.04,5,0,0,930.2,930.2,446.5,483.7,Free Shipping,0,7,Debit Card,No,,5
ORD-100498,7/2/2022,CUST-02820,New,East,Pennsylvania,Mobile App,Beauty,Hair Care,51.64,1,0.05,2.58,51.64,49.06,20.66,28.4,Standard,4.99,6,Credit Card,No,,4
ORD-100499,12/16/2023,CUST-04191,New,Central,Indiana,In-Store,Beauty,Hair Care,29.86,3,0.05,4.48,89.58,85.1,35.83,49.27,Free Shipping,0,9,Apple Pay,No,,5
ORD-100500,9/19/2022,CUST-06942,Returning,Central,Ohio,In-Store,Books,Fiction,34.84,1,0.07,2.44,34.84,32.4,13.24,19.16,Standard,4.99,6,Credit Card,No,,4
ORD-100501,10/25/2024,CUST-01712,Loyal,West,Arizona,Mobile App,Books,Educational,47.78,1,0,0,47.78,47.78,18.16,29.62,Standard,4.99,4,Apple Pay,No,,
ORD-100502,4/28/2022,CUST-06986,VIP,Central,Missouri,Mobile App,Clothing,Footwear,40.23,1,0.15,6.03,40.23,34.2,16.9,17.3,Overnight,24.99,1,Credit Card,No,,3
ORD-100503,1/15/2022,CUST-05326,VIP,East,Pennsylvania,Phone Order,Toys,Puzzles,140.91,1,0.15,21.14,140.91,119.77,63.41,56.36,Free Shipping,0,5,PayPal,No,,5
ORD-100504,1/22/2024,CUST-06562,Returning,East,New York,Online,Home & Garden,Lighting,164.85,1,0.07,11.54,164.85,153.31,82.42,70.89,Standard,4.99,4,Credit Card,No,,4
ORD-100505,3/17/2024,CUST-01048,Loyal,Central,Illinois,Mobile App,Sports & Outdoors,Cycling,286.59,1,0,0,286.59,286.59,137.56,149.03,Standard,4.99,6,Apple Pay,Yes,Wrong Size,1
ORD-100506,6/23/2022,CUST-04066,New,North,North Dakota,Online,Home & Garden,Garden Tools,193.58,1,0,0,193.58,193.58,96.79,96.79,Express,12.99,3,PayPal,No,,
ORD-100507,11/28/2022,CUST-02095,New,North,Michigan,Mobile App,Electronics,Headphones,543.17,2,0.05,54.32,1086.34,1032.02,673.53,358.49,Standard,4.99,6,PayPal,No,,
ORD-100508,9/1/2022,CUST-04275,Returning,Central,Missouri,Mobile App,Toys,Educational,106.84,4,0.07,29.92,427.36,397.44,192.31,205.13,Free Shipping,0,6,PayPal,No,,
ORD-100509,11/15/2022,CUST-04558,VIP,South,Texas,In-Store,Clothing,Men's Tops,103.83,1,0,0,103.83,103.83,43.61,60.22,Overnight,24.99,1,Credit Card,No,,5
ORD-100510,8/24/2022,CUST-06006,New,West,Washington,In-Store,Books,Non-Fiction,15.6,5,0.05,3.9,78,74.1,29.64,44.46,Overnight,24.99,1,PayPal,No,,
ORD-100511,7/15/2023,CUST-03510,New,West,California,In-Store,Sports & Outdoors,Camping,322.56,5,0,0,1612.8,1612.8,774.14,838.66,Express,12.99,3,Credit Card,No,,
ORD-100512,9/16/2023,CUST-02488,New,East,New Jersey,Mobile App,Clothing,Footwear,22.55,1,0.05,1.13,22.55,21.42,9.47,11.95,Free Shipping,0,6,PayPal,No,,5
ORD-100513,6/1/2023,CUST-02067,Loyal,East,New Jersey,Online,Food & Beverage,Supplements,29.83,2,0,0,59.66,59.66,32.81,26.85,Free Shipping,0,9,PayPal,No,,4
ORD-100514,2/26/2024,CUST-02560,VIP,South,Louisiana,Online,Clothing,Men's Tops,50.68,1,0,0,50.68,50.68,21.29,29.39,Overnight,24.99,1,Debit Card,No,,4
ORD-100515,11/11/2022,CUST-05590,Loyal,West,Arizona,In-Store,Electronics,Smartphones,1268.9,3,0.1,380.67,3806.7,3426.03,2360.15,1065.88,Free Shipping,0,9,Apple Pay,No,,2
ORD-100516,2/14/2022,CUST-02558,New,East,Pennsylvania,Online,Home & Garden,Lighting,449.6,1,0.05,22.48,449.6,427.12,224.8,202.32,Free Shipping,0,9,Cash,No,,3
ORD-100517,3/10/2024,CUST-07476,New,East,Pennsylvania,Online,Toys,Puzzles,108.88,1,0.05,5.44,108.88,103.44,49,54.44,Overnight,24.99,1,Credit Card,No,,4
ORD-100518,12/17/2022,CUST-03215,Loyal,South,Georgia,Online,Clothing,Accessories,176.57,1,0.1,17.66,176.57,158.91,74.16,84.75,Free Shipping,0,10,Credit Card,No,,
ORD-100519,12/13/2023,CUST-06009,New,East,New York,Mobile App,Books,Educational,20.38,5,0.05,5.09,101.9,96.81,38.72,58.09,Standard,4.99,5,Apple Pay,Yes,Not as Described,
ORD-100520,2/2/2022,CUST-05764,New,East,Connecticut,In-Store,Clothing,Jackets,131.5,3,0,0,394.5,394.5,165.69,228.81,Standard,4.99,4,Apple Pay,No,,4
ORD-100521,10/12/2024,CUST-01172,Loyal,South,Florida,Online,Home & Garden,Garden Tools,199.88,3,0.1,59.96,599.64,539.68,299.82,239.86,Express,12.99,1,Debit Card,No,,
ORD-100522,5/18/2023,CUST-04145,New,North,Montana,Online,Food & Beverage,Organic,6.54,3,0.05,0.98,19.62,18.64,10.79,7.85,Standard,4.99,4,PayPal,No,,
ORD-100523,10/20/2022,CUST-04935,Loyal,North,Montana,In-Store,Electronics,Laptops,999.58,3,0.1,299.87,2998.74,2698.87,1859.22,839.65,Standard,4.99,7,Credit Card,No,,4
ORD-100524,9/10/2022,CUST-02837,Loyal,North,Montana,Online,Electronics,Laptops,79.99,1,0,0,79.99,79.99,49.59,30.4,Standard,4.99,6,Debit Card,No,,
ORD-100525,8/19/2022,CUST-01969,Returning,North,Wisconsin,Online,Food & Beverage,Coffee & Tea,32.03,4,0,0,128.12,128.12,70.47,57.65,Express,12.99,2,Cash,Yes,Wrong Size,
ORD-100526,1/7/2023,CUST-06420,New,East,Connecticut,Mobile App,Toys,Board Games,82.01,1,0.05,4.1,82.01,77.91,36.9,41.01,Free Shipping,0,6,Credit Card,No,,5
ORD-100527,10/18/2023,CUST-02185,Returning,West,Nevada,Mobile App,Home & Garden,Garden Tools,72.45,5,0,0,362.25,362.25,181.12,181.13,Overnight,24.99,1,Credit Card,No,,4
ORD-100528,11/14/2023,CUST-02885,Returning,West,Nevada,In-Store,Electronics,Smartphones,530.77,2,0.07,74.31,1061.54,987.23,658.15,329.08,Express,12.99,1,Debit Card,No,,5
ORD-100529,1/6/2022,CUST-03956,New,East,Connecticut,In-Store,Sports & Outdoors,Fitness,385.71,3,0.05,57.86,1157.13,1099.27,555.42,543.85,Free Shipping,0,6,Credit Card,No,,
ORD-100530,3/8/2023,CUST-04479,Returning,South,Texas,Phone Order,Sports & Outdoors,Fitness,182.96,2,0.07,25.61,365.92,340.31,175.64,164.67,Standard,4.99,5,PayPal,Yes,Better Price Found,2
ORD-100531,5/17/2023,CUST-06722,Loyal,Central,Missouri,Online,Clothing,Men's Tops,190.51,1,0.1,19.05,190.51,171.46,80.01,91.45,Overnight,24.99,1,Credit Card,No,,1
ORD-100532,3/7/2022,CUST-06827,VIP,South,Texas,Online,Home & Garden,Lighting,501.11,4,0.15,300.67,2004.44,1703.77,1002.22,701.55,Express,12.99,3,Debit Card,No,,3
ORD-100533,9/14/2022,CUST-07895,Loyal,Central,Illinois,Online,Sports & Outdoors,Team Sports,57.8,2,0.1,11.56,115.6,104.04,55.49,48.55,Express,12.99,2,Credit Card,No,,4
ORD-100534,5/18/2024,CUST-03311,Loyal,North,Minnesota,Online,Sports & Outdoors,Cycling,94.16,1,0,0,94.16,94.16,45.2,48.96,Standard,4.99,4,Debit Card,Yes,Not as Described,
ORD-100535,5/8/2023,CUST-01763,Returning,Central,Kansas,Online,Books,Fiction,47.62,1,0,0,47.62,47.62,18.1,29.52,Standard,4.99,6,Gift Card,No,,3
ORD-100536,9/23/2022,CUST-04130,New,West,Arizona,Online,Clothing,Footwear,103.23,3,0,0,309.69,309.69,130.07,179.62,Express,12.99,3,Apple Pay,No,,2
ORD-100537,3/18/2023,CUST-04665,Returning,Central,Kansas,Phone Order,Home & Garden,Kitchen,475.49,1,0,0,475.49,475.49,237.75,237.74,Free Shipping,0,6,Debit Card,No,,5
ORD-100538,6/3/2022,CUST-07532,Loyal,West,California,Mobile App,Home & Garden,Lighting,473.23,1,0,0,473.23,473.23,236.62,236.61,Express,12.99,3,Credit Card,No,,3
ORD-100539,12/25/2023,CUST-02150,Loyal,West,Oregon,Phone Order,Electronics,Smartphones,1224.78,5,0.1,612.39,6123.9,5511.51,3796.82,1714.69,Express,12.99,3,Gift Card,No,,4
ORD-100540,6/21/2024,CUST-06591,Returning,Central,Indiana,Online,Beauty,Wellness,14.68,5,0,0,73.4,73.4,29.36,44.04,Standard,4.99,4,PayPal,No,,4
ORD-100541,2/9/2024,CUST-04837,Loyal,West,California,Online,Home & Garden,Lighting,392.63,4,0.1,157.05,1570.52,1413.47,785.26,628.21,Standard,4.99,6,Apple Pay,No,,5
ORD-100542,4/2/2024,CUST-03280,Loyal,East,New Jersey,Phone Order,Beauty,Skincare,59.99,1,0.1,6,59.99,53.99,24,29.99,Express,12.99,1,Debit Card,No,,
ORD-100543,2/18/2024,CUST-04464,New,West,Nevada,Online,Electronics,Tablets,387.3,2,0,0,774.6,774.6,480.25,294.35,Free Shipping,0,9,Credit Card,Yes,Changed Mind,
ORD-100544,3/15/2023,CUST-02626,VIP,North,Minnesota,Mobile App,Books,Non-Fiction,22.66,1,0.15,3.4,22.66,19.26,8.61,10.65,Standard,4.99,6,Debit Card,No,,
ORD-100545,3/7/2024,CUST-07746,Returning,Central,Ohio,Online,Electronics,Cameras,1223.7,2,0.07,171.32,2447.4,2276.08,1517.39,758.69,Standard,4.99,6,PayPal,No,,
ORD-100546,10/11/2023,CUST-06196,VIP,East,Connecticut,In-Store,Clothing,Jackets,98.12,5,0,0,490.6,490.6,206.05,284.55,Free Shipping,0,9,Gift Card,No,,4
ORD-100547,2/13/2024,CUST-01132,New,South,Florida,Phone Order,Sports & Outdoors,Cycling,153.32,1,0.05,7.67,153.32,145.65,73.59,72.06,Free Shipping,0,7,Debit Card,No,,5
ORD-100548,12/23/2023,CUST-05873,Returning,Central,Indiana,Online,Toys,Educational,43.41,1,0,0,43.41,43.41,19.53,23.88,Standard,4.99,7,Credit Card,No,,5
ORD-100549,8/1/2022,CUST-06189,Returning,Central,Missouri,Online,Clothing,Men's Tops,97.15,2,0,0,194.3,194.3,81.61,112.69,Express,12.99,3,PayPal,No,,3
ORD-100550,8/23/2022,CUST-06765,Returning,North,Michigan,Phone Order,Sports & Outdoors,Team Sports,358.46,1,0.07,25.09,358.46,333.37,172.06,161.31,Free Shipping,0,8,Cash,No,,4
ORD-100551,5/10/2023,CUST-07072,Loyal,North,Minnesota,Online,Electronics,Headphones,799.92,1,0.1,79.99,799.92,719.93,495.95,223.98,Express,12.99,1,PayPal,No,,
ORD-100552,3/16/2024,CUST-03606,Loyal,West,Washington,Mobile App,Electronics,Cameras,696.59,1,0,0,696.59,696.59,431.89,264.7,Express,12.99,3,Debit Card,No,,5
ORD-100553,11/22/2022,CUST-06063,Loyal,North,Minnesota,Online,Food & Beverage,Coffee & Tea,58.06,4,0,0,232.24,232.24,127.73,104.51,Standard,4.99,6,Credit Card,No,,3
ORD-100554,1/4/2024,CUST-04097,Loyal,South,Georgia,Online,Home & Garden,Kitchen,466.82,2,0,0,933.64,933.64,466.82,466.82,Free Shipping,0,5,Apple Pay,No,,5
ORD-100555,7/29/2024,CUST-07867,New,South,Georgia,Online,Clothing,Men's Tops,53.46,1,0.05,2.67,53.46,50.79,22.45,28.34,Free Shipping,0,8,Credit Card,No,,5
ORD-100556,2/8/2024,CUST-01257,Loyal,South,Florida,Online,Beauty,Fragrance,22.88,1,0,0,22.88,22.88,9.15,13.73,Express,12.99,3,Cash,No,,1
ORD-100557,9/7/2022,CUST-01940,New,North,Montana,Online,Sports & Outdoors,Water Sports,406.88,1,0,0,406.88,406.88,195.3,211.58,Free Shipping,0,6,Debit Card,No,,3
ORD-100558,7/8/2022,CUST-02581,Returning,East,Massachusetts,In-Store,Beauty,Wellness,37.5,1,0.07,2.63,37.5,34.87,15,19.87,Standard,4.99,7,Debit Card,No,,3
ORD-100559,2/26/2023,CUST-04137,Returning,West,Nevada,In-Store,Food & Beverage,Organic,37.19,2,0,0,74.38,74.38,40.91,33.47,Standard,4.99,4,Credit Card,No,,
ORD-100560,6/3/2023,CUST-07479,New,Central,Kansas,Online,Toys,Outdoor Toys,47.76,1,0,0,47.76,47.76,21.49,26.27,Standard,4.99,5,Credit Card,No,,
ORD-100561,10/15/2023,CUST-03323,New,South,Alabama,In-Store,Electronics,Tablets,802.24,1,0,0,802.24,802.24,497.39,304.85,Standard,4.99,3,Credit Card,No,,5
ORD-100562,5/13/2024,CUST-04450,Returning,East,Pennsylvania,Online,Toys,Outdoor Toys,35.29,1,0.07,2.47,35.29,32.82,15.88,16.94,Free Shipping,0,5,Apple Pay,No,,
ORD-100563,1/10/2022,CUST-01133,Returning,South,Alabama,Online,Food & Beverage,Supplements,10.2,1,0.07,0.71,10.2,9.49,5.61,3.88,Standard,4.99,6,Debit Card,No,,5
ORD-100564,10/4/2023,CUST-01994,Returning,North,North Dakota,Online,Food & Beverage,Beverages,68.22,4,0,0,272.88,272.88,150.08,122.8,Express,12.99,3,Gift Card,No,,3
ORD-100565,6/11/2024,CUST-01040,Loyal,North,Wisconsin,In-Store,Sports & Outdoors,Camping,421.99,3,0,0,1265.97,1265.97,607.67,658.3,Express,12.99,1,Apple Pay,No,,
ORD-100566,11/6/2023,CUST-02212,New,East,Pennsylvania,Mobile App,Beauty,Fragrance,92.82,3,0.05,13.92,278.46,264.54,111.38,153.16,Standard,4.99,7,Debit Card,No,,3
ORD-100567,9/5/2024,CUST-05575,New,East,Massachusetts,Online,Food & Beverage,Supplements,67.66,1,0.05,3.38,67.66,64.28,37.21,27.07,Standard,4.99,6,Credit Card,No,,2
ORD-100568,1/27/2022,CUST-05210,Loyal,West,Washington,In-Store,Sports & Outdoors,Team Sports,389.84,2,0,0,779.68,779.68,374.25,405.43,Free Shipping,0,6,Credit Card,No,,
ORD-100569,3/25/2023,CUST-02345,New,West,Arizona,In-Store,Beauty,Fragrance,85.48,4,0.05,17.1,341.92,324.82,136.77,188.05,Standard,4.99,3,PayPal,No,,3
ORD-100570,8/1/2024,CUST-01688,New,North,North Dakota,In-Store,Home & Garden,Bedding,225.56,1,0,0,225.56,225.56,112.78,112.78,Free Shipping,0,5,Debit Card,No,,4
ORD-100571,2/23/2024,CUST-04551,Returning,East,Pennsylvania,Online,Toys,Board Games,33.41,1,0,0,33.41,33.41,15.03,18.38,Express,12.99,3,Debit Card,No,,
ORD-100572,5/4/2023,CUST-01829,Loyal,North,Michigan,Online,Clothing,Accessories,55.67,3,0.1,16.7,167.01,150.31,70.14,80.17,Standard,4.99,4,Debit Card,No,,
ORD-100573,8/13/2023,CUST-06635,Returning,North,Wisconsin,In-Store,Books,Fiction,18.01,1,0,0,18.01,18.01,6.84,11.17,Standard,4.99,3,PayPal,No,,3
ORD-100574,5/26/2024,CUST-03884,Loyal,South,Georgia,Mobile App,Beauty,Skincare,116.64,2,0.1,23.33,233.28,209.95,93.31,116.64,Standard,4.99,3,Credit Card,No,,
ORD-100575,8/19/2023,CUST-03749,New,Central,Ohio,Mobile App,Sports & Outdoors,Water Sports,217.35,2,0.05,21.73,434.7,412.97,208.66,204.31,Free Shipping,0,7,PayPal,No,,4
ORD-100576,11/15/2023,CUST-04361,Returning,West,California,Online,Toys,Puzzles,173.11,2,0,0,346.22,346.22,155.8,190.42,Standard,4.99,6,Debit Card,No,,
ORD-100577,7/2/2022,CUST-05316,Loyal,North,Michigan,Mobile App,Sports & Outdoors,Team Sports,99.34,4,0,0,397.36,397.36,190.73,206.63,Express,12.99,2,PayPal,No,,5
ORD-100578,3/26/2022,CUST-01902,Loyal,North,North Dakota,Mobile App,Beauty,Wellness,116.63,1,0.1,11.66,116.63,104.97,46.65,58.32,Standard,4.99,5,Debit Card,No,,
ORD-100579,11/30/2022,CUST-01435,New,North,Michigan,Online,Clothing,Footwear,105.34,1,0,0,105.34,105.34,44.24,61.1,Express,12.99,2,Credit Card,No,,
ORD-100580,10/25/2024,CUST-02792,Returning,East,Pennsylvania,Phone Order,Home & Garden,Furniture,38.63,4,0,0,154.52,154.52,77.26,77.26,Standard,4.99,3,Credit Card,No,,4
ORD-100581,9/29/2023,CUST-04410,Loyal,West,Oregon,Mobile App,Home & Garden,Lighting,341.47,1,0,0,341.47,341.47,170.74,170.73,Standard,4.99,6,Credit Card,No,,4
ORD-100582,10/11/2022,CUST-01226,Returning,Central,Indiana,In-Store,Food & Beverage,Supplements,73.43,1,0.07,5.14,73.43,68.29,40.39,27.9,Express,12.99,1,Debit Card,No,,
